date,NO,NO2,NOXasNO2,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,NOx
2020-01-09 08:00:00,1.54186,21.87607,24.24022,7.0,235.1,5.8,10.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.243963753695652
2020-01-09 09:00:00,3.58572,26.15816,31.65618,8.0,239.0,6.7,11.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.989854218260868
2020-01-09 10:00:00,5.12757,24.90087,32.76304,13.0,238.6,6.2,11.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.54894893130435
2020-01-09 11:00:00,4.769,23.79038,31.10275,16.0,238.4,5.8,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.710318310869564
2020-01-09 12:00:00,4.66143,22.18435,29.33177,9.0,240.8,5.0,12.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.815785627391302
2020-01-09 13:00:00,4.94829,22.51931,30.10658,6.0,239.1,3.8,12.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.207149906086958
2020-01-09 14:00:00,2.33072,29.7981,33.37181,10.0,218.4,3.1,11.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.856422063913044
2020-01-09 17:00:00,2.11557,31.62224,34.86607,5.0,228.9,4.6,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.611177365
2020-01-09 18:00:00,2.22314,25.5356,28.94437,9.0,237.4,4.3,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.620075538695652
2020-01-09 19:00:00,1.39843,34.38213,36.52636,13.0,236.5,4.1,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.449796873043475
2020-01-09 20:00:00,1.57772,34.82669,37.24582,15.0,289.7,2.4,8.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.81320809978261
2020-01-09 21:00:00,1.03986,21.81565,23.41008,13.0,358.1,3.7,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.824646086304348
2020-01-09 22:00:00,1.57772,21.54438,23.96351,8.0,337.6,2.7,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.104197820434782
2020-01-09 23:00:00,2.29486,28.96759,32.48632,7.0,342.2,4.4,6.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.409150671086955
2020-01-10 00:00:00,1.28281,22.13512,24.10207,10.0,343.4,3.9,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.174177936304348
2020-01-10 01:00:00,0.94757,20.57903,22.03195,12.0,355.0,3.9,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.128539966086956
2020-01-10 02:00:00,1.03138,22.76092,24.34235,11.0,340.1,3.7,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.295542423043477
2020-01-10 03:00:00,0.63627,14.55026,15.52587,6.0,350.8,4.0,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.842253964999999
2020-01-10 04:00:00,0.67219,12.38811,13.41879,5.0,327.6,2.6,4.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.777953238695653
2020-01-10 05:00:00,1.10322,18.15936,19.85093,8.0,329.9,2.5,3.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.026894533478261
2020-01-10 06:00:00,3.83303,30.71946,36.59669,9.0,315.8,2.5,3.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.48534810673913
2020-01-10 07:00:00,6.31142,47.43565,57.11302,7.0,307.1,2.3,2.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,28.848354088913048
2020-01-10 08:00:00,5.98815,46.54508,55.72678,6.0,293.4,2.3,2.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,28.148146822826085
2020-01-10 09:00:00,11.59146,50.09691,67.87023,7.0,305.9,2.5,4.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,34.28197063630435
2020-01-10 10:00:00,10.5139,43.04356,59.16465,4.0,310.3,2.9,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.88469199782608
2020-01-10 11:00:00,11.91473,41.2838,59.5528,6.0,322.6,2.5,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,30.080764754565216
2020-01-10 12:00:00,9.61594,37.26743,52.01166,8.0,308.2,2.3,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.271648487608694
2020-01-10 13:00:00,9.75961,39.59782,54.56234,8.0,299.6,2.3,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,27.560021155869567
2020-01-10 14:00:00,9.04124,39.81211,53.67515,9.0,298.1,2.1,6.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,27.111883333260867
2020-01-10 15:00:00,7.53265,40.29541,51.84531,7.0,260.9,1.8,4.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.18759941086956
2020-01-10 16:00:00,3.86895,44.47132,50.40363,5.0,232.9,1.9,2.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.459352214130433
2020-01-10 17:00:00,7.35306,63.74868,75.02322,12.0,234.5,2.2,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,37.89495757434783
2020-01-10 18:00:00,8.50246,73.6307,86.66762,11.0,235.5,2.1,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,43.77666210695652
2020-01-10 19:00:00,7.96368,68.35737,80.56817,11.0,228.7,2.1,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,40.695772158913044
2020-01-10 20:00:00,3.65344,57.11156,62.71342,12.0,220.3,2.3,3.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,31.677134858260867
2020-01-10 21:00:00,2.71955,43.68302,47.85295,12.0,230.8,2.8,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.170964729347826
2020-01-10 22:00:00,1.42648,32.96776,35.15501,7.0,224.6,3.1,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.75711101217391
2020-01-10 23:00:00,0.92362,26.19767,27.61387,5.0,219.3,3.3,3.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.948014612826086
2020-01-11 00:00:00,0.74702,22.6326,23.77801,3.0,215.4,3.7,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.010490055217392
2020-01-11 01:00:00,0.45918,19.22206,19.92612,3.0,224.2,4.2,5.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.064864564347825
2020-01-11 02:00:00,0.44718,14.9256,15.61126,5.0,225.5,4.3,5.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.885391257826087
2020-01-11 03:00:00,0.4112,11.20295,11.83345,7.0,223.2,4.5,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.977181861956522
2020-01-11 04:00:00,0.44718,10.98111,11.66678,6.0,222.1,4.8,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.892995058913043
2020-01-11 05:00:00,0.37522,13.20258,13.77791,5.0,225.3,5.3,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.959345853043478
2020-01-11 06:00:00,0.55512,15.53788,16.38905,6.0,228.1,5.8,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.27825874
2020-01-11 07:00:00,0.84296,17.98544,19.27797,6.0,229.4,6.3,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.737474659130436
2020-01-11 08:00:00,1.09483,21.26596,22.94467,12.0,227.3,6.2,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.589567152391302
2020-01-11 09:00:00,1.41865,21.10278,23.27801,8.0,227.9,6.5,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.757942105434783
2020-01-11 10:00:00,1.49061,19.60354,21.8891,10.0,228.7,6.8,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.056395964565215
2020-01-11 11:00:00,1.77845,20.55109,23.27801,7.0,230.2,6.7,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.757943789130433
2020-01-11 12:00:00,2.28217,18.05649,21.55577,5.0,232.6,6.6,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.888030776956521
2020-01-11 13:00:00,2.49805,18.28104,22.11133,6.0,233.4,6.7,8.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.168651994565218
2020-01-11 14:00:00,1.74247,19.82848,22.50022,8.0,233.1,6.7,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.365080684565218
2020-01-11 15:00:00,1.31071,17.10158,19.1113,9.0,233.5,6.5,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.653301662391303
2020-01-11 16:00:00,1.31071,20.65717,22.66689,9.0,232.0,6.3,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.449261089565217
2020-01-11 17:00:00,0.84296,17.92988,19.22241,8.0,229.8,6.3,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.70941082
2020-01-11 18:00:00,0.98688,17.09809,18.61129,7.0,230.8,6.8,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.400732498043478
2020-01-11 19:00:00,0.87894,15.31914,16.66683,8.0,228.3,6.9,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.418569853913043
2020-01-11 20:00:00,0.66306,13.37235,14.38903,10.0,226.2,6.8,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.268030236304348
2020-01-11 21:00:00,0.91492,16.59731,18.00018,10.0,228.6,6.6,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.092051145434784
2020-01-11 22:00:00,1.05884,18.70999,20.33353,8.0,230.2,6.7,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.270650224565218
2020-01-11 23:00:00,0.98688,16.48698,18.00018,5.0,229.8,6.8,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.092055523043479
2020-01-12 00:00:00,0.93022,16.16309,17.5894,5.0,224.2,6.8,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.884572697608695
2020-01-12 01:00:00,0.93022,17.79586,19.22217,7.0,223.8,7.2,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.709299022608695
2020-01-12 02:00:00,0.6539,12.24508,13.24771,5.0,223.0,7.4,9.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.691541936956522
2020-01-12 03:00:00,0.72598,12.13456,13.24771,5.0,228.3,7.6,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.6915432839130435
2020-01-12 04:00:00,0.54577,10.46268,11.29952,3.0,232.5,7.2,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.707489512826087
2020-01-12 05:00:00,0.58182,11.85465,12.74675,1.0,240.2,7.2,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.4385063889130425
2020-01-12 06:00:00,1.0864,18.76241,20.4282,4.0,245.7,6.3,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.318473242391303
2020-01-12 07:00:00,0.58182,14.63778,15.52988,3.0,246.0,5.5,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.8442895530434775
2020-01-12 08:00:00,0.68994,15.1956,16.2535,2.0,248.1,5.6,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.209788225652174
2020-01-12 09:00:00,0.83411,11.0225,12.30145,4.0,254.5,6.6,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.2135787928260875
2020-01-12 10:00:00,1.33869,11.41774,13.47037,5.0,259.6,6.1,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.804015163695652
2020-01-12 11:00:00,2.16765,11.92789,15.25157,6.0,266.5,5.7,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.7037258847826084
2020-01-12 12:00:00,3.06869,15.61162,20.31687,5.0,263.6,5.2,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.262265420217393
2020-01-12 13:00:00,2.74431,18.66947,22.87736,4.0,265.7,4.7,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.55557973521739
2020-01-12 14:00:00,2.52806,18.94538,22.82169,4.0,258.5,4.3,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.527458650434781
2020-01-12 15:00:00,1.9514,19.05032,22.04242,3.0,248.0,4.3,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.133841586956523
2020-01-12 16:00:00,2.88848,30.97252,35.40146,4.0,251.7,4.4,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.88161693826087
2020-01-12 17:00:00,1.84327,22.83418,25.66049,5.0,248.8,3.1,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.961355491086955
2020-01-12 18:00:00,1.0864,24.27302,25.9388,7.0,246.5,3.4,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.101930271739128
2020-01-12 19:00:00,1.9514,32.632,35.62411,6.0,247.1,3.5,5.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.994066256521734
2020-01-12 20:00:00,2.34786,43.04532,46.64531,5.0,239.3,2.7,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.560983009130435
2020-01-12 21:00:00,4.7266,51.75507,59.00243,6.0,233.8,2.7,4.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.802687601086955
2020-01-12 22:00:00,3.78952,47.34733,53.15785,4.0,226.8,2.6,4.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.850531338913044
2020-01-12 23:00:00,1.98744,38.36566,41.41302,6.0,209.5,2.6,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.91810076043478
2020-01-13 00:00:00,1.01776,30.63688,32.19744,6.0,215.9,2.7,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.263209615652173
2020-01-13 01:00:00,0.24756,19.84605,20.22564,8.0,209.4,2.6,4.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.216147649347826
2020-01-13 02:00:00,0.28367,13.56313,13.99808,8.0,221.6,3.4,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.070557318260869
2020-01-13 03:00:00,0.31977,11.22123,11.71154,9.0,209.5,3.2,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.915602713913042
2020-01-13 04:00:00,0.71691,19.75845,20.85769,6.0,210.3,4.0,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.535411702608695
2020-01-13 05:00:00,0.31977,14.62315,15.11346,4.0,214.2,4.1,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.633942087826087
2020-01-13 06:00:00,1.47507,26.40364,28.66538,7.0,207.6,4.3,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.479149875869565
2020-01-13 07:00:00,2.52206,39.63289,43.5,7.0,202.6,4.8,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.972252842826087
2020-01-13 08:00:00,3.67736,35.74223,41.38077,7.0,199.6,4.5,7.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.901826495
2020-01-13 09:00:00,3.31633,28.82272,33.90769,6.0,201.2,5.3,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.127104089347824
2020-01-13 10:00:00,4.39943,25.09854,31.84423,7.0,202.7,6.0,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.08484933717391
2020-01-13 11:00:00,3.93008,20.96626,26.99231,5.0,204.6,5.7,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.634087201304347
2020-01-13 12:00:00,3.74957,21.18728,26.93654,5.0,207.4,6.2,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.605921330217392
2020-01-13 13:00:00,2.66647,21.398,25.48654,4.0,205.5,6.6,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.873496884565217
2020-01-13 14:00:00,2.81089,19.11311,23.42308,5.0,203.3,7.0,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.83123236695652
2020-01-13 15:00:00,1.7639,17.53963,20.24423,6.0,205.2,6.9,8.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.22556018152174
2020-01-13 16:00:00,1.43897,18.76284,20.96923,6.0,210.9,7.9,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.591755904130434
2020-01-13 17:00:00,1.43897,16.19746,18.40385,4.0,212.9,8.7,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.295960158478259
2020-01-13 18:00:00,1.47507,14.85941,17.12115,1.0,218.3,9.3,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.648058918260869
2020-01-13 19:00:00,1.33066,12.0693,14.10962,4.0,222.3,9.5,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.126904550434783
2020-01-13 20:00:00,0.6086,10.33222,11.26538,5.0,228.7,9.2,10.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.690254867391304
2020-01-13 21:00:00,1.11404,11.95529,13.66346,1.0,233.9,7.0,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.901544918043478
2020-01-13 22:00:00,1.94441,14.86477,17.84615,4.0,249.2,5.9,9.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.014270130869566
2020-01-13 23:00:00,0.46418,8.15557,8.86731,7.0,250.9,4.9,8.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.478956735
2020-01-14 00:00:00,0.23765,9.61875,9.98314,5.0,232.6,4.2,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.042574191304348
2020-01-14 01:00:00,0.33409,7.98085,8.49312,3.0,233.0,4.5,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.289949438695652
2020-01-14 02:00:00,0.23765,8.74336,9.10776,7.0,233.5,4.6,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.600407090217391
2020-01-14 03:00:00,0.27382,7.62627,8.04612,9.0,233.3,4.1,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.064168882391304
2020-01-14 04:00:00,0.16533,9.97178,10.22527,8.0,228.9,4.3,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.164880874130435
2020-01-14 05:00:00,0.34615,15.39385,15.9246,9.0,222.3,4.0,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.043660669565217
2020-01-14 06:00:00,0.99711,23.61523,25.14411,12.0,222.4,4.4,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.700519717826085
2020-01-14 07:00:00,1.46725,35.35466,37.60441,10.0,221.1,4.7,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.99433132282609
2020-01-14 08:00:00,3.42014,48.8995,54.14365,11.0,219.7,5.1,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,27.34846109304348
2020-01-14 09:00:00,2.84151,41.51711,45.87403,9.0,215.6,5.5,8.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.17140277434783
2020-01-14 10:00:00,3.60096,32.08301,37.60441,11.0,211.5,6.2,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.994350853695654
2020-01-14 11:00:00,2.84151,21.17832,25.53524,6.0,199.4,5.8,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.898103086304348
2020-01-14 12:00:00,2.3352,18.99323,22.57382,3.0,203.6,8.1,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.402258031521738
2020-01-14 13:00:00,2.04589,18.1517,21.28868,3.0,211.1,9.7,11.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.753123315869566
2020-01-14 14:00:00,1.39492,14.40039,16.53924,3.0,217.2,10.4,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.35412774978261
2020-01-14 15:00:00,1.79273,14.74031,17.48912,2.0,220.2,10.5,12.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.833928142608695
2020-01-14 16:00:00,0.85245,14.00289,15.30997,2.0,220.8,10.6,12.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.73320402826087
2020-01-14 17:00:00,1.06944,12.32917,13.96895,5.0,223.7,10.6,12.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.055852257173912
2020-01-14 18:00:00,1.1056,12.88835,14.58358,3.0,224.2,10.6,12.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.366304857608696
2020-01-14 19:00:00,0.85245,10.9856,12.29268,4.0,224.8,10.2,12.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.209144611956522
2020-01-14 20:00:00,1.03328,9.59083,11.17516,4.0,224.2,10.2,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.644686991521739
2020-01-14 21:00:00,0.99711,9.31102,10.83991,5.0,225.1,10.0,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.475338862391304
2020-01-14 22:00:00,0.67163,8.69257,9.72239,5.0,223.8,9.8,12.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.910870129565217
2020-01-14 23:00:00,0.63546,7.79814,8.7725,2.0,226.7,9.3,11.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.431072093913043
2020-01-15 00:00:00,0.27601,5.4736,5.89681,5.0,222.4,10.4,11.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.9785327015217393
2020-01-15 01:00:00,0.27601,6.36932,6.79253,3.0,224.9,10.1,11.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.430968662391304
2020-01-15 02:00:00,0.69865,9.62139,10.69263,3.0,223.6,9.5,11.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.400952178260869
2020-01-15 03:00:00,0.7711,12.08549,13.26782,7.0,227.2,8.8,11.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.701703040217391
2020-01-15 04:00:00,0.44506,11.57772,12.26014,6.0,247.9,4.8,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.192706017826087
2020-01-15 05:00:00,0.40884,14.76827,15.39515,4.0,296.7,3.4,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.77622817673913
