date,O3,NO,NO2,NOXasNO2,SO2,CO,PM10,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,Ox,NOx
2020-01-13 15:00:00,61.81681,1.3806,17.16941,19.2863,6.10828,0.119718,5.425,3.16,203.3,7.2,8.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.59561788084239,9.741692990217391
2020-01-13 16:00:00,63.8624,1.30203,15.21609,17.2125,6.62409,0.120691,5.35,3.16,210.2,8.0,8.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.59917237282609,8.694201607826086
2020-01-13 19:00:00,60.91874,0.74081,9.23309,10.36898,7.41138,0.122638,4.025,2.618,221.1,9.6,10.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.152191627989126,5.23747139173913
2020-01-13 20:00:00,64.41122,0.57244,6.899,7.77673,8.47015,0.128478,4.4,2.995,228.9,8.9,10.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.66380107255435,3.9280996713043477
2020-01-13 21:00:00,69.15101,0.47142,8.86847,9.5913,8.47015,0.116798,3.275,2.075,231.7,7.0,10.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.95295209225544,4.844656104130435
2020-01-13 22:00:00,65.10971,0.40408,19.75546,20.37504,8.3887,0.116798,2.75,1.816,248.5,6.1,9.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.495823629483695,10.291614592608695
2020-01-13 23:00:00,77.93209,0.40408,6.1721,6.79168,7.73715,0.087599,5.175,3.019,249.0,5.0,8.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.841583696059786,3.430541340434783
2020-01-14 00:00:00,76.76793,0.44916,5.53491,6.2236,0.97726,0.077828,6.725,3.726,231.5,4.3,7.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.95620728627718,3.143605590652174
2020-01-14 01:00:00,77.30011,0.40424,5.25802,5.87785,1.62877,0.077828,7.825,4.458,231.4,4.5,7.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.07395612078805,2.968955503913044
2020-01-14 02:00:00,74.14026,0.37055,6.01848,6.58665,1.22157,0.078801,10.925,5.825,233.1,4.3,7.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.9285061888587,3.326977557608696
2020-01-14 03:00:00,70.09896,0.37055,7.05574,7.62391,0.89582,0.084639,14.7,7.571,232.3,4.2,6.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.49619345326087,3.8509066032608694
2020-01-14 04:00:00,69.74972,0.33687,8.04093,8.55745,0.65151,0.08172,22.4,11.297,226.4,4.3,6.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.82476750163043,4.322449479130435
2020-01-14 05:00:00,68.15316,0.5053,10.42771,11.20249,0.81438,0.072964,24.575,12.052,223.6,4.1,6.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.257516009239126,5.65848184673913
2020-01-14 06:00:00,61.11831,0.53899,18.10369,18.93013,1.22157,0.084639,21.775,11.179,221.6,4.3,6.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.7294131767663,9.561778997391304
2020-01-14 07:00:00,48.14626,1.21272,31.48867,33.34814,1.30301,0.119661,16.6,9.151,220.0,4.5,7.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.211000012771734,16.844452671521736
2020-01-14 08:00:00,39.76432,3.16654,40.88819,45.74349,1.79164,0.151765,13.9,7.736,218.6,4.9,7.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.90139646847826,23.10546554847826
2020-01-14 09:00:00,49.94239,2.05488,30.30109,33.45187,1.54733,0.148846,19.725,9.788,213.2,5.3,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.48058220611413,16.896848606739127
2020-01-14 10:00:00,56.82756,1.81908,24.17974,26.96895,1.30301,0.131336,14.8,8.302,210.7,6.0,9.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.72148769510869,13.622274392608695
2020-01-14 11:00:00,63.01423,2.08857,17.8541,21.05653,1.95452,0.128417,7.825,4.693,200.1,5.5,9.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.52108687241848,10.635858628043476
2020-01-14 12:00:00,60.66928,1.88645,16.40066,19.29317,2.44315,0.128417,3.55,2.217,202.0,7.9,10.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.65183933043478,9.74517150543478
2020-01-14 13:00:00,60.66928,1.48221,13.96054,16.23323,2.60603,0.134254,1.825,0.873,209.0,9.6,11.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.4193135,8.199561795
2020-01-14 14:00:00,66.60649,1.17903,10.79497,12.6028,3.50185,0.128417,2.075,0.943,215.6,10.5,12.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.69433728192934,6.365791951304347
2020-01-14 15:00:00,67.75402,0.97691,10.74184,12.23975,3.01322,0.134254,1.95,0.991,218.7,10.6,12.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.22297709755435,6.182413586304348
2020-01-14 16:00:00,67.8538,1.04428,11.20904,12.81025,3.1761,0.157602,2.125,1.061,219.3,10.6,12.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.50726363641304,6.470578433913043
2020-01-14 17:00:00,69.10111,0.80848,10.68892,11.92857,2.93178,0.14301,2.125,1.226,222.0,10.6,12.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.84832249850544,6.025234199130434
2020-01-14 18:00:00,70.34843,0.60636,9.18362,10.11336,3.01322,0.14301,1.7,1.132,223.2,10.5,12.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.69176321644021,5.108352139565217
2020-01-14 19:00:00,73.74112,0.70742,6.74668,7.83137,2.85034,0.134254,2.5,1.863,223.9,10.1,12.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.103117634782606,3.9557035247826082
2020-01-14 20:00:00,76.08606,0.37055,5.03307,5.60124,2.52459,0.128417,4.3,3.09,223.0,10.1,12.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.37265584157609,2.8292383978260873
2020-01-14 21:00:00,76.28563,0.53899,5.03413,5.86056,2.03596,0.110905,4.6,3.278,224.3,9.8,12.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.46979560991848,2.9602305930434785
2020-01-14 22:00:00,78.08176,0.30318,4.15097,4.61584,1.87308,0.113824,6.025,4.198,225.8,9.2,11.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.893142992391304,2.3315039523913046
2020-01-14 23:00:00,78.73037,0.37055,3.73649,4.30466,2.1174,0.107987,6.425,4.528,230.4,8.5,11.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.99775331834238,2.174324565217391
2020-01-15 00:00:00,80.02757,0.4044,2.76954,3.38961,4.99456,0.085571,9.025,6.085,221.8,10.3,11.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.13726434008152,1.712126536956522
2020-01-15 01:00:00,79.828,0.35947,2.49256,3.04373,5.42886,0.070013,9.225,6.014,225.1,9.8,11.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.90075498043478,1.5374232454347827
2020-01-15 02:00:00,79.27918,0.337,2.49242,3.00915,5.21171,0.078764,11.8,7.146,225.5,9.0,11.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.63502108396739,1.5199495152173914
2020-01-15 03:00:00,74.73897,0.337,5.60533,6.12206,4.80455,0.078764,5.25,3.491,232.2,7.5,11.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.009633590625,3.092307425
2020-01-15 04:00:00,66.5067,0.4044,13.43991,14.05998,4.72311,0.084599,0.825,0.425,288.7,3.5,10.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.9820148785326,7.101823209782608
2020-01-15 05:00:00,61.61724,0.5392,15.5679,16.39466,4.64168,0.105019,1.3,0.708,286.2,3.2,8.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.69007690054348,8.281092063043477
2020-01-15 06:00:00,58.32433,0.87621,21.58828,22.93178,4.56025,0.102102,1.775,0.92,277.6,3.4,8.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.13704894279891,11.583052597173912
2020-01-15 07:00:00,47.69723,2.02201,31.86799,34.96836,4.80455,0.11377,2.65,1.274,256.5,3.1,8.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.185239258831515,17.662845606956523
2020-01-15 08:00:00,38.11787,2.56121,45.56814,49.49528,4.23451,0.142942,3.475,1.84,248.4,3.6,8.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.468295205570655,25.000520903695648
2020-01-15 09:00:00,47.34798,2.96561,39.34483,43.89204,3.90878,0.119604,4.875,2.075,247.2,3.4,8.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.79279733070652,22.17028070695652
2020-01-15 10:00:00,43.9054,2.89821,40.07076,44.51462,3.99022,0.110853,5.0,2.099,250.6,3.6,8.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.4930470048913,22.4847529623913
2020-01-15 11:00:00,41.31099,4.01032,39.04002,45.18909,3.74592,0.102102,5.7,2.382,250.5,3.9,8.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.71655467730977,22.82544642043478
2020-01-15 12:00:00,51.73852,4.71802,25.86642,33.10062,3.42019,0.099184,5.85,2.642,258.9,4.6,9.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.110031004891304,16.719460157391303
2020-01-15 13:00:00,54.98154,3.53852,21.13786,26.5635,3.33875,0.081681,6.425,3.349,253.8,4.9,9.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.29141859972826,13.41750063347826
2020-01-15 14:00:00,55.68003,2.93192,21.23786,25.7334,2.76872,0.107935,8.175,3.679,250.3,4.1,8.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.680042284918486,12.99819980304348
2020-01-15 15:00:00,52.5368,2.19051,23.56794,26.92668,2.68729,0.119604,9.65,4.363,239.1,3.1,7.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.3354661826087,13.600921427608696
2020-01-15 16:00:00,46.5996,1.61761,29.37516,31.85545,2.11726,0.140025,10.475,4.788,238.3,3.9,6.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.39476762717391,16.090487697173913
2020-01-15 17:00:00,29.63615,2.69601,45.20581,49.33964,2.11726,0.15461,12.875,6.344,239.2,3.6,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.179596584375005,24.92190747
2020-01-15 18:00:00,31.48217,2.69601,43.38994,47.52377,1.79153,0.172114,14.625,7.712,235.9,3.8,5.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.15597391345109,24.004695742826087
2020-01-15 19:00:00,36.52131,1.58391,37.57228,40.0009,0.9772,0.13419,16.2,8.09,231.0,3.7,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.65668196535326,20.20482363847826
2020-01-15 20:00:00,43.15701,1.04471,29.42349,31.02534,0.89576,0.11377,15.55,7.901,233.8,4.2,5.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.75275080855978,15.671188550434783
2020-01-15 21:00:00,45.2525,1.04471,26.20681,27.80867,0.4886,0.105019,15.15,7.783,232.1,4.1,6.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.14232589755435,14.046415511304348
2020-01-15 22:00:00,47.2482,0.8088,24.9083,26.14845,0.65146,0.090433,14.625,7.382,221.4,2.9,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.452480736413044,13.207814523913044
2020-01-15 23:00:00,51.8882,0.7077,19.09691,20.18204,0.57003,0.078764,15.3,7.123,195.6,2.5,4.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.76314711358695,10.194128951086958
2020-01-16 00:00:00,52.48691,0.49447,17.85675,18.61492,1.19427,0.089418,16.55,7.547,205.0,2.7,5.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.42654457296196,9.402566716086957
2020-01-16 01:00:00,55.74655,0.40456,13.70417,14.32449,0.73285,0.081643,16.75,7.571,201.5,3.1,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.90690979307065,7.235427153695652
2020-01-16 02:00:00,58.07487,0.33714,10.53783,11.05477,0.81428,0.072895,14.475,6.863,190.8,2.8,5.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.43461632567935,5.583864496304347
2020-01-16 03:00:00,57.12691,0.47199,10.43486,11.15857,0.81428,0.078727,13.625,6.344,189.3,2.6,4.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.92373339578804,5.636294778913045
2020-01-16 04:00:00,55.08132,0.50571,12.77058,13.54599,0.73285,0.07581,12.425,6.038,175.7,2.5,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.11333246902174,6.842203401521739
2020-01-16 05:00:00,46.25035,0.70799,20.71257,21.79814,0.8957,0.087474,13.775,6.344,169.6,2.7,4.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.85015926317934,11.010437471304346
2020-01-16 06:00:00,43.30669,1.11255,25.90508,27.61098,0.97713,0.099137,13.5,6.203,164.4,2.9,4.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.048025797690215,13.946551144565216
2020-01-16 07:00:00,28.93765,3.53994,43.20277,48.63061,0.81428,0.142874,12.625,6.203,172.2,3.4,5.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.82972600638587,24.56377833326087
2020-01-16 08:00:00,32.52991,4.58507,40.71797,47.7483,1.4657,0.151622,12.7,6.344,179.1,4.0,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.31351027567935,24.118137431304344
2020-01-16 09:00:00,44.10497,3.10166,29.2389,33.99472,1.4657,0.128295,12.425,5.637,182.4,4.6,6.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.11838468192935,17.17105831130435
2020-01-16 10:00:00,52.63659,3.06795,22.75115,27.45527,1.13999,0.107885,10.05,4.906,181.2,5.4,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.97120304796196,13.867930976086956
2020-01-16 11:00:00,53.78412,3.64108,18.39504,23.97795,2.19855,0.096221,9.55,5.047,174.5,5.4,9.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.326370248369564,12.111511120869565
2020-01-16 12:00:00,52.48691,3.06795,17.92442,22.62854,2.76854,0.102053,9.375,5.236,182.6,5.8,9.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.46072527839674,11.429907681521739
2020-01-16 13:00:00,49.99229,1.9554,17.8657,20.86393,2.52426,0.113717,11.55,6.25,180.2,6.6,9.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.22351330203804,10.538577723913043
2020-01-16 14:00:00,45.15271,2.25882,20.98158,24.44506,3.09425,0.131211,13.875,7.547,194.6,6.5,9.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.45471219089674,12.34743459652174
2020-01-16 15:00:00,49.8925,1.88797,21.34261,24.23745,3.09425,0.116632,12.075,7.594,190.9,7.2,9.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.931426180163044,12.242570663913044
2020-01-16 16:00:00,50.34153,1.41598,22.22202,24.39316,3.2571,0.116632,11.625,7.429,196.3,7.3,9.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.59298240258152,12.321212046956521
2020-01-16 17:00:00,52.73637,1.44969,20.87282,23.09565,3.66424,0.113717,10.425,6.745,198.9,7.7,10.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.07074198790761,11.66582778978261
2020-01-16 18:00:00,51.04003,1.34855,22.58491,24.65266,3.50139,0.12538,9.6,6.462,203.9,7.3,10.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.11439895339674,12.45228640652174
2020-01-16 19:00:00,53.8839,1.07884,18.48313,20.13733,3.90853,0.122463,9.225,6.368,207.3,7.4,10.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.41916502961956,10.171551265869564
2020-01-16 20:00:00,55.13121,1.01141,16.3548,17.90561,3.98995,0.128295,9.275,6.533,205.6,6.7,10.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.947903036277175,9.044288740652174
2020-01-16 21:00:00,59.92089,0.57313,13.3938,14.27259,3.33853,0.12538,7.625,5.472,206.9,6.2,10.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.770780663451085,7.209214032826087
2020-01-16 22:00:00,60.5695,0.57313,13.7052,14.58399,3.50139,0.128295,7.425,5.142,210.5,5.7,10.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.24203928940217,7.366504880652173
2020-01-16 23:00:00,61.31788,0.50571,12.92628,13.70169,3.58281,0.12538,6.85,5.094,218.2,4.9,10.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.21086271793478,6.920848825434782
2020-01-17 00:00:00,63.33021,0.49467,11.21746,11.97594,2.17126,0.147664,6.75,4.599,202.6,3.5,9.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.32181636725544,6.049158504130435
2020-01-17 01:00:00,61.40104,0.35976,10.10904,10.66066,2.38839,0.139893,7.975,5.236,209.6,3.6,8.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.82810493369565,5.384798128695652
2020-01-17 02:00:00,61.46756,0.47218,8.82906,9.55306,2.03556,0.145721,9.35,5.896,211.9,3.2,8.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.213775742934786,4.825338390434783
2020-01-17 03:00:00,63.81251,0.40473,8.25754,8.87812,1.95414,0.136977,10.75,6.203,210.7,3.3,7.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.060198380570654,4.484418643695653
2020-01-17 04:00:00,67.80391,0.50591,8.05048,8.8262,2.9312,0.131149,11.925,6.368,207.2,3.3,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.887697636548914,4.458194747173913
2020-01-17 05:00:00,68.10326,0.53964,9.76401,10.59144,3.33831,0.131149,9.75,5.802,206.2,3.1,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.89812064918478,5.349837535434784
2020-01-17 06:00:00,67.05552,0.70827,18.59123,19.67723,3.25689,0.134063,3.475,1.934,208.7,3.3,8.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.849654585869565,9.939147050869563
2020-01-17 07:00:00,53.83401,1.14673,31.57359,33.33188,2.84978,0.154464,5.7,3.019,219.3,4.0,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.00712032758152,16.83623724695652
2020-01-17 08:00:00,43.50626,2.73191,40.09788,44.28675,3.33831,0.180694,10.175,4.929,234.2,4.0,7.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.313536846467386,22.36965216021739
2020-01-17 09:00:00,49.79272,4.72182,32.89322,40.13324,3.33831,0.163208,12.95,5.755,233.0,4.8,8.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.717439975,20.27170104
2020-01-17 10:00:00,62.5652,2.15855,20.15758,23.4673,3.41974,0.119491,9.4,4.363,233.5,4.8,9.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.467236066304345,11.853565916304346
2020-01-17 11:00:00,64.61079,1.61891,16.62383,19.10612,3.664,0.104919,4.05,1.91,245.1,5.1,9.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.67250162241847,9.650686883043479
2020-01-17 12:00:00,64.21165,1.78755,14.80769,17.54856,3.41974,0.087433,3.325,1.061,304.5,7.8,7.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.56194480964674,8.863950456521739
2020-01-17 13:00:00,64.16176,2.36091,13.5132,17.13321,2.84978,0.087433,2.55,0.991,301.0,6.4,6.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.883936776086955,8.654159621086956
2020-01-17 14:00:00,62.36563,1.88873,16.62546,19.52147,1.87271,0.084519,4.15,1.557,288.1,4.6,6.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.586527187092386,9.860485800217392
2020-01-17 15:00:00,51.93809,1.95618,24.93288,27.93232,1.87271,0.102005,6.1,2.807,271.7,3.3,5.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.735096186277175,14.108875905652173
2020-01-17 16:00:00,39.36518,1.98991,38.38006,41.43121,2.36125,0.142807,7.8,3.443,257.4,3.1,4.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.44130948940217,20.927287340652175
2020-01-17 17:00:00,44.50411,1.51773,33.18532,35.51247,1.4656,0.139893,4.6,2.476,249.9,3.3,4.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.304964446875,17.937675585
2020-01-17 18:00:00,42.15916,0.91064,33.64891,35.0452,1.79129,0.157379,5.1,3.184,249.5,3.1,4.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.40402542771739,17.701647720217395
2020-01-17 19:00:00,28.78797,1.55146,43.20585,45.58472,1.70987,0.206924,7.5,5.472,252.5,3.4,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.75882726616848,23.025256308043478
2020-01-17 20:00:00,31.88131,1.34909,40.9202,42.98878,1.87271,0.201095,7.45,5.566,260.8,3.0,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.101695469701085,21.714019052826085
2020-01-17 21:00:00,37.66884,0.84318,34.42728,35.72014,1.13991,0.180694,7.125,4.623,262.6,2.7,2.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.62359135815218,18.042561405652176
2020-01-17 22:00:00,27.44088,0.94436,42.68299,44.13099,0.97707,0.192351,7.2,4.575,262.3,2.9,2.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.842650380434776,22.29095622543478
2020-01-17 23:00:00,35.57335,0.57336,33.69878,34.57793,0.48853,0.163208,5.175,3.609,283.2,3.6,3.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.24127154524456,17.46561413086956
